,AccSpeciesID,AccSpeciesName,nSLA,SLA,nLDMC,LDMC,nSWC,SWC,SWC_from_LDMC
15414,223483,Eleutherococcus nodiflorus,1,41.66666667,0,NA,0,NA,NA
15415,223620,Emmenosperma alphitonoides,1,6.101399144,0,NA,0,NA,NA
15416,223632,Empetrum nigrum subsp. hermaphroditum,6,9.549264631,1,0.41733,0,NA,1.396185273
15417,223636,Empogona coriacea,5,11.74114081,0,NA,0,NA,NA
15418,223827,Eperua grandiflora subsp. grandiflora,35,8.114826991,0,NA,0,NA,NA
15419,224153,Epilobium ciliatum subsp. glandulosum,2,33.48,1,0.172,0,NA,4.813953488
15420,224169,Epilobium porphyrium,4,13.00353395,4,0.208443399,0,NA,3.797465438
15421,224240,Epipremnum pinnatum,1,18.79699248,0,NA,0,NA,NA
15422,224293,Eremanthus erythropappus,45,11.56937459,32,0.329654313,0,NA,2.033480711
15423,224309,Eremogone fendleri,63,13.94325823,7,0.313627068,0,NA,2.188500302
15424,224317,Eremogone procera,1,9.381743128,0,NA,0,NA,NA
15425,224318,Eremogone saxatilis,6,12.33166667,0,NA,0,NA,NA
15426,224326,Eremophila glabra subsp. glabra,1,3.948206709,0,NA,0,NA,NA
15427,224327,Eremophila macdonnellii,3,6.178014813,0,NA,0,NA,NA
15428,224388,Erica coccinea,3,3.711061347,0,NA,0,NA,NA
15429,224393,Erica irregularis,5,4.091261814,0,NA,0,NA,NA
15430,224407,Erica spiculifolia,1,14.01,0,NA,0,NA,NA
15431,224455,Erigeron andicola,14,22.08212368,6,0.143350402,0,NA,5.975913479
15432,224504,Erigeron glacialis,1,11.72761652,0,NA,0,NA,NA
15433,224508,Erigeron grandiflorus,26,16.56872518,0,NA,0,NA,NA
15434,224831,Eriophorum angustifolium subsp. triste,87,11.84879364,45,0.47369843,0,NA,1.111047739
15435,224833,Eriophyllum confertiflorum var. confertiflorum,1,13.37,0,NA,0,NA,NA
15436,224909,Eriostemon difformis,15,4.590782151,0,NA,0,NA,NA
15437,224915,Eriostemon verrucosus,1,4.606172271,0,NA,0,NA,NA
15438,225079,Erythranthe glabrata,2,26.04166667,0,NA,0,NA,NA
15439,225085,Erythranthe lutea,24,58.8256719,11,0.128175392,0,NA,6.801809548
15440,225160,Erythroxylum macrophyllum var. ecuadorense,2,15.06294888,0,NA,0,NA,NA
15441,225161,Erythroxylum macrophyllum var. macrocnemium,2,13.57219521,0,NA,0,NA,NA
15442,225167,Erythroxylum passerinum,1,8.676,1,0.5237,0,NA,0.909490166
15443,225190,Escallonia paniculata,2,7.984056014,0,NA,0,NA,NA
15444,225288,Eucalyptus falciformis,1,4.478996599,0,NA,0,NA,NA
15445,225322,Eucalyptus pauciflora subsp. parvifructa,1,3.223325062,0,NA,0,NA,NA
15446,225406,Eugenia brevistyla,2,5.993888584,0,NA,0,NA,NA
15447,225470,Eugenia involucrata,3,17.435,1,0.460136,0,NA,1.173270511
15448,225478,Eugenia leo,2,12.04796003,0,NA,0,NA,NA
15449,225487,Eugenia marshiana,1,7.7,0,NA,0,NA,NA
15450,225496,Eugenia moschata,5,11.71418493,0,NA,0,NA,NA
15451,225521,Eugenia psidiiflora,1,12.82,0,NA,0,NA,NA
15452,225548,Eugenia subterminalis,1,12.9,0,NA,0,NA,NA
15453,225553,Eugenia ternatifolia,1,NA,1,0.5,0,NA,1
15454,225565,Eugenia wentii,5,12.6615798,0,NA,0,NA,NA
15455,225608,Eupatorium leptophyllum,5,24.56487179,3,0.169500079,0,NA,4.899702262
15456,225610,Eupatorium mikanioides,2,22.22162023,2,0.2035,0,NA,3.914004914
15457,225616,Eupatorium rotundifolium,2,21.94537787,1,0.27,0,NA,2.703703704
15458,225769,Euphorbia berteroana,2,NA,2,0.455337691,0,NA,1.196172249
15459,225779,Euphorbia bifida,12,48.13875,5,0.249334,0,NA,3.010684463
15460,225832,Euphorbia buhsei,2,12.55382973,0,NA,0,NA,NA
15461,225926,Euphorbia clusiifolia,1,21.27659574,0,NA,0,NA,NA
15462,225975,Euphorbia crenulata,1,33.66371681,1,0.260368664,0,NA,2.840707959
15463,226171,Euphorbia flavicoma subsp. occidentalis,9,23.32918986,0,NA,0,NA,NA
15464,226240,Euphorbia glareosa,10,13.588,10,0.301714,0,NA,2.314397078
15465,226320,Euphorbia herniariifolia,1,14.74,1,0.40244,0,NA,1.484842461
15466,226356,Euphorbia humilis,1,11.7040288,0,NA,0,NA,NA
15467,226396,Euphorbia isatidifolia,2,13.44,1,0.26437,0,NA,2.782577448
15468,226597,Euphorbia microsciadia,1,15.95125,1,0.272819542,0,NA,2.665426583
15469,226599,Euphorbia milii var. splendens,1,24.8964689,0,NA,0,NA,NA
15470,226603,Euphorbia minuta,2,12,1,0.30908,0,NA,2.235408309
15471,226883,Euphorbia pubentissima,1,26.024,1,0.3,0,NA,2.333333333
15472,227506,Euphrasia officinalis subsp. rostkoviana,2,26.7,1,0.18464,0,NA,4.415944541
15473,227690,Euterpe precatoria var. longivaginata,1,8.722211496,1,0.483722936,0,NA,1.06729912
15474,227692,Euthamia caroliniana,2,26.54761905,0,NA,0,NA,NA
15475,227702,Everistia vacciniifolia,19,15.77610526,0,NA,0,NA,NA
15476,227835,Fagopyrum acutatum,4,46.5317645,2,0.13168517,0,NA,6.593869509
15477,227841,Fagus angustifolia,6,15.46353721,6,0.367150224,0,NA,1.723680753
15478,227843,Fagus pennsylvanica,5,22.77666528,5,0.328950162,0,NA,2.039974185
15479,227848,Fallopia cilinodis,3,33.31588772,0,NA,0,NA,NA
15480,227894,Faramea permagnifolia,59,11.07213966,59,0.302097508,0,NA,2.310189498
15481,227908,Faurea rochetiana,10,4.797442027,0,NA,0,NA,NA
15482,228023,Ficus adhatodifolia,1,NA,1,0.286312,0,NA,2.492693286
15483,228031,Ficus americana subsp. guianensis,2,7.200904416,0,NA,0,NA,NA
15484,228064,Ficus austrocaledonica,1,6.88,0,NA,0,NA,NA
15485,228077,Ficus beccarii,1,22.442,0,NA,0,NA,NA
15486,228083,Ficus binnendijkii,7,15.20643362,0,NA,0,NA,NA
15487,228098,Ficus brunneoaurata,6,14.81412477,0,NA,0,NA,NA
15488,228129,Ficus cervantesiana,1,6.451612903,0,NA,0,NA,NA
15489,228158,Ficus Crassinervia,3,9.570871387,2,0.429225947,0,NA,1.329775278
15490,228163,Ficus crocata,7,9.710814976,1,0.23,0,NA,3.347826087
15491,228224,Ficus fulvopilosa,1,13.29787234,0,NA,0,NA,NA
15492,228252,Ficus grewiifolia,1,24.93765586,0,NA,0,NA,NA
15493,228379,Ficus matiziana,4,NA,4,0.226242066,0,NA,3.42004451
15494,228382,Ficus megaleia,2,16.56237734,0,NA,0,NA,NA
15495,228395,Ficus minimax,2,23.48081297,0,NA,0,NA,NA
15496,228418,Ficus obtusiuscula,1,23.48062594,0,NA,0,NA,NA
15497,228456,Ficus pedunculosa,10,9.484081706,0,NA,0,NA,NA
15498,228466,Ficus pisifera,1,20.715,0,NA,0,NA,NA
15499,228482,Ficus prasinicarpa,10,12.06450469,0,NA,0,NA,NA
15500,228521,Ficus rubrocuspidata,1,20.715,0,NA,0,NA,NA
15501,228539,Ficus sarmentosa var. henryi,2,15.29485744,1,0.348034749,0,NA,1.873276313
15502,228547,Ficus saussureana,1,12,0,NA,0,NA,NA
15503,228591,Ficus subpisocarpa,2,8.810572687,0,NA,0,NA,NA
15504,228624,Ficus treubii,1,21.692,0,NA,0,NA,NA
15505,228669,Filago carpetana,2,14.12332564,0,NA,0,NA,NA
15506,228857,Frangula crenata,3,17.65679921,1,0.33518,0,NA,1.983471568
15507,228867,Frangula sphaerosperma,1,12.99673346,0,NA,0,NA,NA
15508,228891,Fraxinus chinensis subsp. rhynchophylla,4,27.30713012,1,0.209596464,0,NA,3.771072862
15509,228895,Fraxinus excelsior subsp. coriariifolia,2,17.08712316,0,NA,0,NA,NA
15510,228936,Freziera karsteniana,2,6.382509126,0,NA,0,NA,NA
15511,228989,Fridericia schumanniana,34,17.78543801,26,0.368106761,0,NA,1.716603186
15512,229066,Fucus tilifolia,2,26.65808547,0,NA,0,NA,NA
15513,229170,Gagea nakaiana,32,16.63928571,22,0.122636364,0,NA,7.154188288
15514,229171,Gagea serotina,85,10.19148779,52,0.176440142,0,NA,4.667644508
15515,229224,Galatella linosyris,18,11.55604059,15,0.288860489,0,NA,2.461878788
15516,229227,Galatella villosa,1,18.33516685,0,NA,0,NA,NA
15517,229302,Galium album subsp. pycnotrichum,9,21.168,5,0.171542,0,NA,4.829476163
15518,229427,Galium dahuricum,2,NA,2,0.149222222,0,NA,5.701414743
15519,229428,Galium dahuricum var. lasiocarpum,1,NA,1,0.149222222,0,NA,5.701414744
15520,229460,Galium estebanii,18,33.17476089,0,NA,0,NA,NA
15521,229471,Galium firmum,1,14.71,1,0.20627,0,NA,3.848014738
15522,229489,Galium ghilanicum,1,13.68002475,1,0.235585071,0,NA,3.244751137
15523,229512,Galium hexanarium,1,8.934155276,0,NA,0,NA,NA
15524,229542,Galium intermedium,10,46.435,10,0.20963,0,NA,3.770309593
15525,229547,Galium japonicum,1,14.82,0,NA,0,NA,NA
15526,229559,Galium kamtschaticum,1,58.00145299,0,NA,0,NA,NA
15527,229593,Galium magellense,1,23.2,1,0.20766,0,NA,3.815563903
15528,229794,Galium trifloriforme,6,31.07618388,0,NA,0,NA,NA
15529,229856,Gamblea ciliata var. evodiifolia,1,28.03983121,1,0.241573034,0,NA,3.139534884
15530,229867,Garberia heterophylla,1,25.77319588,0,NA,0,NA,NA
15531,229894,Garcinia benthamiana,1,14.549,0,NA,0,NA,NA
15532,229947,Garcinia dark,1,15.74,0,NA,0,NA,NA
15533,230037,Garcinia magnifolia,50,6.609026531,46,0.370428565,0,NA,1.699575826
15534,230110,Garcinia pseudoguttifera,1,6.574621959,0,NA,0,NA,NA
15535,230135,Garcinia sabangensis,9,7.358517597,0,NA,0,NA,NA
15536,230149,Garcinia smeathmanii,2,11.49546657,2,0.37966003,0,NA,1.633935422
15537,230154,Garcinia spicata,2,9.489,1,0.494078947,0,NA,1.023968043
15538,230208,Gardenia cornuta,1,18.96730129,0,NA,0,NA,NA
15539,230219,Garuga floribunda var. gamblei,1,17.85714286,1,0.341463415,0,NA,1.928571429
15540,230263,Gaultheria chiriquensis,1,5.379236148,0,NA,0,NA,NA
15541,230328,Gaylussacia ursina,1,32.38341969,0,NA,0,NA,NA
15542,230386,Genista hispanica subsp. occidentalis,9,21.62812895,0,NA,0,NA,NA
15543,230417,Gentiana algida,11,4.518040887,0,NA,0,NA,NA
15544,230553,Gentiana lawrencei,9,12.94265593,0,NA,0,NA,NA
15545,230600,Gentiana occidentalis,2,8.679,1,0.258005153,0,NA,2.87589158
15546,230615,Gentiana parvula,4,20.80280212,4,0.282103175,0,NA,2.544802364
15547,230649,Gentiana rubicunda,1,13.19,0,NA,0,NA,NA
15548,230668,Gentiana sino-ornata,5,15.15990866,3,0.27964719,0,NA,2.575934372
15549,230717,Gentiana verna subsp. verna,1,10.12,1,0.28164,0,NA,2.550632012
15550,230751,Gentianella biebersteinii,21,26.56021724,11,0.179704127,0,NA,4.564702464
15551,230758,Gentianella corymbifera,2,13.38380916,2,0.159442765,0,NA,5.271843052
15552,230787,Gentianella muelleriana,1,15.267,0,NA,0,NA,NA
15553,230789,Gentianella nummulariifolia,2,15.38461538,0,NA,0,NA,NA
15554,230797,Gentianella quinquefolia,12,NA,12,0.266153397,0,NA,2.757231772
15555,230890,Geranium krameri,5,18.63503161,0,NA,0,NA,NA
15556,230929,Geranium stramineum,2,12.5,0,NA,0,NA,NA
15557,231000,Gilia clivorum,1,15.04411,0,NA,0,NA,NA
15558,231030,Gillbeea whyapalla,1,6.80735194,0,NA,0,NA,NA
15559,231046,Githopsis specularioides,1,30.57142857,1,0.277227723,0,NA,2.607142854
15560,231070,Glandora diffusa,3,16.778,2,0.24391843,0,NA,3.099731209
15561,231152,Glochidion lanceisepalum,2,11.47502548,0,NA,0,NA,NA
15562,231211,Gmelina asiatica,1,NA,1,0.448869919,0,NA,1.227816921
15563,231498,Gonocarpus micranthus subsp. micranthus,1,24.374,0,NA,0,NA,NA
15564,231500,Gonocarpus nodulosus,1,24.779,0,NA,0,NA,NA
15565,231505,Gonolobus barbatus,3,22.4670641,0,NA,0,NA,NA
15566,231536,Gonzalagunia hirsuta,1,19.72386588,0,NA,0,NA,NA
15567,231566,Gordonia acutifolia,1,14.12,0,NA,0,NA,NA
15568,231568,Gordonia haematoxylon,1,9.5,0,NA,0,NA,NA
15569,231582,Gossia hillii,5,10.4504,0,NA,0,NA,NA
15570,231618,Gphalium uliginosum,5,27.47,3,0.3,0,NA,2.333333333
15571,231695,Grazielia gaudichaudeana,1,8.196721311,0,NA,0,NA,NA
15572,231801,Guapira petenensis,1,20.01,0,NA,0,NA,NA
15573,231804,Guapira tomentosa,1,8.217,0,NA,0,NA,NA
15574,231813,Guarea gentryi,1,10.53223916,0,NA,0,NA,NA
15575,231815,Guarea macrophylla subsp. pachycarpa,2,18.88308061,0,NA,0,NA,NA
15576,231817,Guarea montana,3,15.14337106,0,NA,0,NA,NA
15577,231851,Guatteria rostrata,50,15.40711875,50,0.34457972,0,NA,1.902086054
15578,231853,Guatteria terminalis,2,8.147970938,0,NA,0,NA,NA
15579,231856,Guatteria wachenheimii,28,11.26334432,0,NA,0,NA,NA
15580,231878,Guettarda viburnoides,1,16.6,0,NA,0,NA,NA
15581,231969,Gutierrezia dracunculoides,2,6.41025641,0,NA,0,NA,NA
15582,232100,Gymnadenia corneliana,20,13.49000219,10,0.17184595,0,NA,4.819165357
15583,232102,Gymnadenia nigra,6,19.67738845,6,0.160824421,0,NA,5.217961143
15584,232139,Gymnocarpium jessoense,1,32.98672377,1,0.256593407,0,NA,2.897216274
15585,232162,Gymnosporia natalensis,1,9.90186108,0,NA,0,NA,NA
15586,232165,Gymnosporia procumbens,2,6.021488277,0,NA,0,NA,NA
15587,232235,Gyrocarpus jatrophifolius,1,24.665,0,NA,0,NA,NA
15588,232425,Hakea chordophyila,1,1.638786406,0,NA,0,NA,NA
15589,232455,Halenia weddelifolia,2,11.36363636,0,NA,0,NA,NA
15590,232510,Hancea griffithiana,3,20.73479265,0,NA,0,NA,NA
15591,232512,Hancea penangensis,3,11.90864737,0,NA,0,NA,NA
15592,232513,Hancea stipularis,6,14.49541795,0,NA,0,NA,NA
15593,232520,Handroanthus capitatus,8,13.84904162,0,NA,0,NA,NA
15594,232522,Handroanthus chrysanthus,4,29.29582966,1,0.283370821,0,NA,2.528944848
15595,232529,Handroanthus guayacan,81,18.09311616,46,0.345526426,0,NA,1.894134647
15596,232634,Haumaniana danckelmaniana,2,23.6,0,NA,0,NA,NA
15597,232658,Hebe argentea,1,4.62464318,0,NA,0,NA,NA
15598,232719,Hedyosmum maximum,1,7.696427949,0,NA,0,NA,NA
15599,232724,Hedyosmum purpurascens,1,7.142857143,0,NA,0,NA,NA
15600,232725,Hedyosmum racemosum,14,9.839540018,1,0.24,0,NA,3.166666667
15601,232726,Hedyosmum scaberrimum,1,20.59213556,1,0.135737551,0,NA,6.367158092
15602,232762,Hedysarum hedysaroides subsp. arcticum,2,22.7519207,2,0.195696476,0,NA,4.109954058
15603,232763,Hedysarum hedysaroides subsp. hedysaroides,1,13.44,1,0.34563,0,NA,1.893267367
15604,232822,Helianthemum nummularium subsp. nummularium,13,16.41039839,0,NA,0,NA,NA
15605,232823,Helianthemum oelandicum subsp. alpestris,1,10.57,1,0.34726,0,NA,1.87968669
15606,232844,Helianthus exilis,1,19.50782911,0,NA,0,NA,NA
15607,232861,Helianthus resinosus,1,14.09840688,0,NA,0,NA,NA
15608,232875,Helichrysum dasyanthum,10,13.53409552,0,NA,0,NA,NA
15609,232877,Helichrysum ferrugineum,1,11.76053589,0,NA,0,NA,NA
15610,232883,Helichrysum italicum subsp. serotinum,3,8.3765,1,0.3316,0,NA,2.015681544
15611,232887,Helichrysum lanceolatum,1,24.77630641,0,NA,0,NA,NA
15612,232967,Helictochloa bromoides,1,13.54499651,1,0.305513314,0,NA,2.273179779
15613,232983,Heliocarpus occidentalis,1,22.3097537,1,0.280534832,0,NA,2.564619744
15614,233077,Hemidictyum marginatum,4,29.06904241,2,0.18254738,0,NA,4.478029858
15615,233228,Hesperolinon californicum,1,18.2,1,0.178849145,0,NA,4.591304336
15616,233232,Hesperolinon disjunctum,1,14.71551724,1,0.215613383,0,NA,3.637931032
15617,233341,Heterotaxis sessilis,2,10.7920351,1,0.3514828,0,NA,1.845089436
15618,233344,Heterotheca camporum,4,9.621660832,4,0.38040972,0,NA,1.628744607
15619,233391,Hibbertia juncea,1,4.043297823,1,0.367525957,0,NA,1.720896257
15620,233395,Hibbertia stricta,5,5.7824,0,NA,0,NA,NA
15621,233512,Hieracium graciliusculum,13,21.63343972,0,NA,0,NA,NA
15622,233527,Hieracium laevigatum subsp. tridentatum,1,31.8,0,NA,0,NA,NA
15623,233633,Hieronyma alchorneoides var. stipulosa,2,31.12483541,0,NA,0,NA,NA
15624,233635,Hieronyma duquei,1,12.23763846,0,NA,0,NA,NA
15625,233638,Hieronyma macrocarpa,3,8.884673912,0,NA,0,NA,NA
15626,233684,Hippochoeris radicata,9,23.97777778,9,0.140423333,0,NA,6.121323617
15627,233704,Hippotis panamensis,1,23.88666935,1,0.193774936,0,NA,4.160626139
15628,233739,Hirtella bicornis var. pubescens,3,12.42560731,0,NA,0,NA,NA
15629,233748,Hirtella gracilipes,1,15.1,0,NA,0,NA,NA
15630,233761,Hirtella racemosa var. hexandra,2,16.24775716,0,NA,0,NA,NA
15631,233906,Hordeum murinum subsp. leporinum,2,22.77,1,0.34449,0,NA,1.902841882
15632,233961,Houstonia purpurea,6,33.94192133,6,0.499887167,0,NA,1.000451432
15633,234081,Hydrocotyle americana,1,44.7216,1,0.1362,0,NA,6.342143906
15634,234097,Hydrocotyle novae-zelandiae,3,16.9809129,1,0.199,0,NA,4.025125628
15635,234145,Hylodesmum podocarpum subsp. fallax,1,25.84718182,1,0.302893773,0,NA,2.301487488
15636,234146,Hylodesmum podocarpum subsp. oxyphyllum,3,35.98288217,3,0.305478289,0,NA,2.273555068
15637,234155,Hymenaea courbaril var. courbaril,1,6.158995853,0,NA,0,NA,NA
15638,234158,Hymenaea longifolia,1,8.911538129,0,NA,0,NA,NA
15639,234307,Hypericum ascyron subsp. pyramidatum,5,31.23931478,3,0.2615901,0,NA,2.822774635
15640,234323,Hypericum edisonianum,10,10.28927212,10,0.400493961,0,NA,1.496916553
15641,234431,Hypolytrum pulchrum,1,7.105,0,NA,0,NA,NA
15642,234624,Ilex dioica,1,4.814636495,0,NA,0,NA,NA
15643,234671,Ilex sessiliflora,5,5.87138285,0,NA,0,NA,NA
15644,234731,Indigofera angustifolia,5,6.088213754,0,NA,0,NA,NA
15645,234744,Indigofera decora var. ichangensis,2,18.96108726,2,0.395070104,0,NA,1.531196337
15646,234791,Inga ciliata subsp. subcapitata,1,21.62124741,0,NA,0,NA,NA
15647,234814,Inga killipiana,2,9.756227854,0,NA,0,NA,NA
15648,234842,Inga sertulifera subsp. leptopus,1,14.48085356,0,NA,0,NA,NA
15649,234846,Inga skutchii,50,23.72187143,50,0.38773104,0,NA,1.579107414
15650,234856,Inga thibaudiana subsp. peltadenia,2,18.66712856,0,NA,0,NA,NA
15651,235126,Iris oxypetala,4,7.293509296,4,0.312710119,0,NA,2.19784983
15652,235198,Isertia spiciformis,1,13.7314435,0,NA,0,NA,NA
15653,235238,Isodon amethystoides,1,19.8086514,1,0.328767123,0,NA,2.041666667
15654,235287,Isotoma fluviatilis subsp. australis,1,35.60466667,0,NA,0,NA,NA
15655,235289,Itea omeiensis,4,15.32101498,2,0.35645789,0,NA,1.80538046
15656,235314,Ixeridium gracile,2,21.8,0,NA,0,NA,NA
15657,235316,Ixeris graminifolia,1,19.39111887,0,NA,0,NA,NA
15658,235329,Ixora brevifolia,1,12.2,0,NA,0,NA,NA
15659,235384,Jacobaea alpina,6,22.00365109,6,0.183007058,0,NA,4.464270135
15660,235386,Jacobaea cannabifolia,5,37.46242336,0,NA,0,NA,NA
15661,235387,Jacobaea erratica,2,26.09,2,0.13308,0,NA,6.514277127
15662,235388,Jacobaea erucifolia,29,13.99728129,16,0.228941075,0,NA,3.367936167
15663,235392,Jacobaea incana,17,11.18212333,16,0.210795485,0,NA,3.743934615
15664,235396,Jacobaea maritima,17,8.574993979,1,0.22,0,NA,3.545454545
15665,235398,Jacobaea paludosa,23,18.99533333,15,0.195118667,0,NA,4.125086272
15666,235402,Jacobaea vulgaris,73,26.65142519,53,0.140672969,0,NA,6.108686231
15667,235420,Jacquemontia gracillima,2,57.88,1,0.14,0,NA,6.142857143
15668,235506,Jasione maritima,1,21.48968914,1,0.154539827,0,NA,5.470823867
15669,235512,Jasminum didymum subsp. lineare,4,7.196411765,0,NA,0,NA,NA
15670,235653,Juniperus chinensis var. sargentii,2,3.182686187,0,NA,0,NA,NA
15671,235657,Juniperus communis var. saxatilis,1,7.142857143,0,NA,0,NA,NA
15672,235665,Juniperus phoenicea subsp. phoenicea,2,2.83,1,0.4809,0,NA,1.079434394
15673,235689,Justicia angusta,11,13.74654053,10,0.23435757,0,NA,3.266983999
15674,235872,Kadua acuminata,2,15.29051988,0,NA,0,NA,NA
15675,235873,Kadua affinis,2,6.693440428,0,NA,0,NA,NA
15676,235874,Kadua centranthoides,4,9.79632629,0,NA,0,NA,NA
15677,235884,Kadua fosbergii,2,8.680555556,0,NA,0,NA,NA
15678,235903,Kalimeris altaica,15,14.23321414,7,0.315955303,0,NA,2.165004637
15679,235957,Kentrothamnus weddellianus,1,6.190396355,0,NA,0,NA,NA
15680,236013,Klasea radiata,5,17.402,4,0.2498625,0,NA,3.002201211
15681,236074,Kobresia sibirica,1,6.312254611,0,NA,0,NA,NA
15682,236082,Koeleria villosa,3,6.467613241,0,NA,0,NA,NA
15683,236108,Kokoona ovatolanceolata,1,6.666666667,0,NA,0,NA,NA
15684,236120,Korthalsella taenioides,1,9.149130833,0,NA,0,NA,NA
15685,236188,Labichea cassioides,1,4.617338105,0,NA,0,NA,NA
15686,236212,Lachemilla achilleifolia,3,13.98333333,0,NA,0,NA,NA
15687,236216,Lachemilla diplophylla,2,NA,2,0.20604785,0,NA,3.853241623
15688,236274,Lactuca alpina,37,36.68493026,15,0.142280245,0,NA,6.028382604
15689,236279,Lactuca macrophylla,5,26.9,1,0.178,0,NA,4.617977528
15690,236284,Lactuca racemosa,20,35.98340859,11,0.167707857,0,NA,4.962749841
15691,236292,Ladenbergia acutifolia,1,10.20408163,0,NA,0,NA,NA
15692,236384,Lamium purpureum var. incisum,1,25.34,0,NA,0,NA,NA
15693,236489,Lappula occidentalis,10,23.20125256,10,0.20323,0,NA,3.920533386
15694,236495,Lapsanastrum humile,5,20.53592659,0,NA,0,NA,NA
15695,236727,Lasianthus verticillatus,1,20.93092105,1,0.328358209,0,NA,2.045454545
15696,236740,Lasiocephalus ovatus,4,5.474997016,0,NA,0,NA,NA
15697,236756,Lasjia grandis,10,7.835215423,0,NA,0,NA,NA
15698,236758,Lasjia whelanii,10,4.941608203,0,NA,0,NA,NA
15699,236809,Launaea fragilis,1,11.455,0,NA,0,NA,NA
15700,236997,Lecythis persistens subsp. aurantiaca,190,7.826593995,0,NA,0,NA,NA
15701,237008,Ledum palustre subsp. groenlandicum,90,7.454648547,8,0.485049917,0,NA,1.061643482
15702,237010,Leea asiatica,2,8.110300081,0,NA,0,NA,NA
15703,237021,Leiocarpa tomentosa,2,12.6,0,NA,0,NA,NA
15704,237119,Leontopodium brachyactis,1,16.17985323,0,NA,0,NA,NA
15705,237342,Lepidium coronopus,16,28.54818182,10,0.147639,0,NA,5.773278063
15706,237388,Leplaea cedrata,3,15.86886519,3,0.326316522,0,NA,2.064509247
15707,237414,Leptinella goyenii,1,15.6,0,NA,0,NA,NA
15708,237425,Leptinella plumosa,13,18.35,3,0.180170711,0,NA,4.550291679
15709,237447,Leptodermis pilosa,4,13.33567686,0,NA,0,NA,NA
15710,237518,Lespedeza procumbens,5,15.64773251,4,0.4275,0,NA,1.339181287
15711,237650,Leucanthemum atratum subsp. atratum,1,14.42,1,0.17414,0,NA,4.74250603
15712,237652,Leucanthemum gaudinii subsp. cantabricum,7,19.27974713,0,NA,0,NA,NA
15713,237653,Leucanthemum ircutianum subsp. cantabricum,10,20.76595418,0,NA,0,NA,NA
15714,237690,Leucopogon pancheri,1,4.82,0,NA,0,NA,NA
15715,237830,Licaria misantlae,2,11.9120174,1,0.386240218,0,NA,1.589062333
15716,237834,Licaria pergamentacea,5,14.657575,5,0.4559526,0,NA,1.193210435
15717,237873,Lilium bulbiferum subsp. bulbiferum,8,21.7275,8,0.1568975,0,NA,5.373587852
15718,237981,Lindernia grandiflora,1,28.83333333,1,0.130434783,0,NA,6.666666667
15719,238179,Liria vulgaris,5,16.20748465,4,0.221403047,0,NA,3.516649664
15720,238211,Lithocarpus crassifolius,1,4.556993089,1,0.420454545,0,NA,1.378378378
15721,238217,Lithocarpus litseifolius,26,10.71933098,24,0.464735265,0,NA,1.151762684
15722,238272,Litsea coreana var. sinensis,2,11.72423372,1,0.410257859,0,NA,1.437491394
15723,238275,Litsea leafea,1,7.898894155,0,NA,0,NA,NA
15724,238277,Litsea panamanja,2,10.81081081,0,NA,0,NA,NA
15725,238303,Lobelia concolor,1,19.14297342,0,NA,0,NA,NA
15726,238319,Lobelia hederacea,1,20.87494405,0,NA,0,NA,NA
15727,238340,Lobelia surrepens,2,12.674,0,NA,0,NA,NA
15728,238472,Lomelosia caucasica,19,12.19788831,9,0.191513428,0,NA,4.221565968
15729,238501,Lonchocarpus magallanesii,1,9.61,0,NA,0,NA,NA
15730,238503,Lonchocarpus minor,1,22.66,0,NA,0,NA,NA
15731,238508,Lonchocarpus mutans,1,18.22,0,NA,0,NA,NA
15732,238510,Lonchocarpus nitidus,1,25.48,0,NA,0,NA,NA
15733,238535,Lonicera chrysantha var. koehneana,1,16.12903226,0,NA,0,NA,NA
15734,238538,Lonicera hispidula var. vacillans,1,16.396,0,NA,0,NA,NA
15735,238539,Lonicera humilis,1,34.4277541,1,0.274242424,0,NA,2.64640884
15736,238551,Lonicera subhispida,3,21.94965995,2,0.289522934,0,NA,2.453957819
15737,238575,Lophosoria quadripinnata,5,10.31211834,0,NA,0,NA,NA
15738,238611,Lorentzianthus viscidus,3,29.53259195,1,0.25,0,NA,3
15739,238637,Lotus corniculatus subsp. corniculatus,11,20.80480492,0,NA,0,NA,NA
15740,238712,Ludwigia peploides subsp. montevidensis,1,29.01488834,0,NA,0,NA,NA
15741,238715,Ludwigia repens,19,44.16814112,17,0.176373626,0,NA,4.669781928
15742,238910,Luziola fluitans,15,19.81008111,15,0.330957382,0,NA,2.021537077
15743,238932,Luzula pediformis,10,23.46064651,0,NA,0,NA,NA
15744,238940,Luzula sylvatica subsp. henriquesii,10,25.79385782,0,NA,0,NA,NA
15745,238942,Luzula vulcanica,2,NA,2,0.261285303,0,NA,2.827234018
15746,239087,Lyonia ovalifolia var. elliptica,1,18.37466364,1,0.374994483,0,NA,1.666705896
15747,239099,Lysiloma tergemina,1,23.37367516,1,0.338961538,0,NA,1.950187223
15748,239113,Lysimachia linum-stellatum,3,39.6371416,0,NA,0,NA,NA
15749,239147,Maasia sumatrana,1,18.503,0,NA,0,NA,NA
15750,239177,Macaranga myriolepida,20,12.28200786,0,NA,0,NA,NA
15751,239217,Machaerium paraguariense,10,24.81827369,0,NA,0,NA,NA
15752,239234,Machilus gamblei,1,11.33554649,1,0.404825737,0,NA,1.470198675
15753,239238,Machilus microphylla,25,16.89577318,0,NA,0,NA,NA
